xflr5 v6.12

Wing name :        Q1noflaps
Wing polar name :  T1-110.0 mph-LLT
Freestream speed : 110.000 mph


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   13.500     0.000   1.192357   0.032213   0.021626   0.053839   0.000000  -0.000000   0.173493  -0.000000  -0.000000   49.1744     0.8080
   13.750     0.000   1.198992   0.032583   0.022636   0.055220   0.000000   0.000000   0.176154  -0.000000  -0.000000   49.1744     0.8054
   14.000     0.000   1.206026   0.032974   0.023656   0.056630   0.000000  -0.000000   0.178761  -0.000000  -0.000000   49.1744     0.8029
   14.250     0.000   1.213064   0.033354   0.024699   0.058053   0.000000  -0.000000   0.181272  -0.000000  -0.000000   49.1744     0.8005
   14.500     0.000   1.221029   0.033761   0.025756   0.059517   0.000000   0.000000   0.183436  -0.000000  -0.000000   49.1744     0.7987
   14.750     0.000   1.229778   0.034197   0.026812   0.061009   0.000000  -0.000000   0.185319  -0.000000  -0.000000   49.1744     0.7973
   15.000     0.000   1.241789   0.034779   0.027872   0.062651   0.000000  -0.000000   0.186775  -0.000000  -0.000000   49.1744     0.7969
   15.250     0.000   1.255517   0.035473   0.028947   0.064420   0.000000  -0.000000   0.187989  -0.000000  -0.000000   49.1744     0.7971
   15.500     0.000   1.269718   0.036188   0.030083   0.066271   0.000000  -0.000000   0.189018  -0.000000  -0.000000   49.1744     0.7974
   15.750     0.000   1.285361   0.036953   0.031299   0.068252   0.000000   0.000000   0.189838  -0.000000  -0.000000   49.1744     0.7982
   16.000     0.000   1.301941   0.037780   0.032514   0.070294   0.000000  -0.000000   0.190852  -0.000000  -0.000000   49.1744     0.7989
   16.250     0.000   1.318051   0.038648   0.033716   0.072364   0.000000   0.000000   0.192022  -0.000000  -0.000000   49.1744     0.7993
   16.500     0.000   1.330201   0.039357   0.034948   0.074304   0.000000   0.000000   0.193520  -0.000000  -0.000000   49.1744     0.7988
   16.750     0.000   1.344414   0.040207   0.036225   0.076432   0.000000   0.000000   0.194988  -0.000000  -0.000000   49.1744     0.7985
   17.000     0.000   1.361750   0.041275   0.037596   0.078871   0.000000   0.000000   0.196440  -0.000000  -0.000000   49.1744     0.7986
   17.250     0.000   1.378308   0.042325   0.038928   0.081252   0.000000   0.000000   0.197977  -0.000000  -0.000000   49.1744     0.7987
   17.500     0.000   1.389738   0.043090   0.040246   0.083335   0.000000   0.000000   0.199616  -0.000000  -0.000000   49.1744     0.7978
